date,gold_price_lkr,gold_price_usd,gold_reserves_us,silver_price,s&p_500,ny_stock_ex_rate,inflation_rate_us,fed_rate,buying_exchange_rates,selling_exchange_rates
18/06/2020,321891.5874,1724.8,1.71,17.49,3115.340088,12072.58984,0.6,0.09,184.02,188.72
19/06/2020,322063.8597,1745.9,1.69,17.83,3097.73999,11980.12012,0.6,0.09,184.08,188.78
22/06/2020,327483.0588,1756.7,1.66,17.89,3117.860107,12028.91016,0.6,0.08,184.2,188.8
23/06/2020,326796.1545,1772.1,1.65,18.05,3131.290039,12077.74023,0.6,0.08,184.12,188.82
24/06/2020,330195.4607,1765.8,1.722,17.66,3050.330078,11726.54004,0.6,0.08,184.1,188.8
25/06/2020,328619.2931,1762.1,1.66,17.88,3083.76001,11865.11035,0.6,0.08,184.13,188.83
26/06/2020,328481.3555,1772.5,1.68,18.02,3009.050049,11604.42969,0.6,0.08,183.76,188.46
29/06/2020,329045.7733,1774.8,1.68,17.98,3053.23999,11777.08008,0.6,0.08,183.78,188.48
30/06/2020,329887.6247,1793,1.692,18.54,3100.290039,11893.78027,0.6,0.08,183.81,188.51
1/7/2020,331816.8853,1773.2,1.65,18.13,3115.860107,11901.54981,1,0.08,183.79,188.49
2/7/2020,329584.8147,1784,1.71,18.24,3130.01001,11991.51953,1,0.09,183.71,188.41
3/7/2020,330503.1284,1802.2048,1.6824,18.182,3081.690039,11833.67188,1,0.09,183.68,188.38
6/7/2020,329730.7739,1788.5,1.695,18.5,3179.719971,12160.00977,1,0.09,183.58,188.18
7/7/2020,331612.816,1804.2,1.67,18.63,3145.320068,11990.13965,1,0.09,183.53,188.13
8/7/2020,333330.5534,1815.5,1.7,19.08,3169.939941,12086.38965,1,0.09,183.55,188.15
9/7/2020,336177.4029,1799.2,1.72,18.88,3152.050049,11928.62988,1,0.09,183.48,188.08
10/7/2020,334636.7827,1798.2,1.72,18.98,3185.040039,12075.58008,1,0.09,183.5,188.1
13/07/2020,335314.3327,1811,1.7,19.71,3155.219971,12014.66992,1,0.09,183.5,188.1
14/07/2020,334201.8742,1810.6,1.75,19.45,3197.52002,12014.66992,1,0.09,183.52,188.12
15/07/2020,336213.4811,1811.4,1.828,19.68,3226.560059,12391.32031,1,0.1,183.53,188.13
16/07/2020,336114.4912,1798.7,1.73,19.5,3215.570068,12350.11035,1,0.1,183.54,188.14
17/07/2020,334208.359,1808.3,1.75,19.68,3224.72998,12402.74023,1,0.09,183.49,188.09
20/07/2020,335783.2153,1815.9,1.844,20.12,3251.840088,12392.98047,1,0.1,183.48,188.08
21/07/2020,337487.643,1842.4,1.77,21.5,3257.300049,12508.67969,1,0.1,183.53,188.03
22/07/2020,345312.6634,1864.1,1.774,23.08,3276.02002,12569.07031,1,0.09,183.54,188.04
23/07/2020,346620.7554,1889.1,1.82,22.94,3235.659912,12510.87012,1,0.09,183.54,188.04
24/07/2020,350082.1012,1897.3,1.793,22.81,3215.629883,12461.78027,1,0.09,183.52,188.02
27/07/2020,356934.8181,1931,1.83,24.48,3239.409912,12553.12988,1,0.1,183.52,188.02
28/07/2020,367184.4185,1944.7,1.82,24.27,3218.439941,12491.21973,1,0.1,183.51,188.01
29/07/2020,362747.3693,1953.5,1.83,24.29,3258.439941,12669.62012,1,0.1,183.5,188
30/07/2020,364649.5331,1942.3,1.86,23.34,3246.219971,12533.28027,1,0.1,183.45,187.95
31/07/2020,365354.5794,1962.8,1.85,24.19,3271.120117,12465.04981,1,0.1,183.36,187.86
3/8/2020,,1966,1.82,24.39,3294.610107,12536.80957,1.3,0.1,,
4/8/2020,366878.2947,2001.2,1.84,26.01,3306.51001,12612.11035,1.3,0.1,183.38,187.85
5/8/2020,373601.2648,2031.1,1.85,26.88,3327.77002,12731.54981,1.3,0.1,183.26,187.76
6/8/2020,378308.6044,2051.5,2,28.39,3349.159912,12729.16992,1.3,0.1,183.23,187.73
7/8/2020,382997.3043,2010.1,1.864,27.53,3351.280029,12765.83984,1.3,0.1,183.13,187.63
10/8/2020,376263.402,2024.4,1.89,29.25,3360.469971,12844.01953,1.3,0.1,182.98,187.48
11/8/2020,373221.1713,1932.6,1.9,26.04,3333.689941,12849.42969,1.3,0.1,182.36,186.86
12/8/2020,347883.9436,1934.9,1.9,25.95,3380.350098,12974.83008,1.3,0.1,181.84,186.14
13/08/2020,355293.5396,1956.7,1.88,27.69,3373.429932,12919.15039,1.3,0.1,180.84,185.04
14/08/2020,356622.134,1937,1.95,26.07,3372.850098,12902.5,1.3,0.1,180.77,185.07
17/08/2020,354822.518,1985,1.88,27.64,3381.98999,12936.11035,1.3,0.1,181.05,185.45
18/08/2020,365571.0412,1999.4,1.85,28.05,3389.780029,12910.33008,1.3,0.09,181.49,185.79
19/08/2020,367033.5751,1958.7,1.86,27.32,3374.850098,12859.87988,1.3,0.09,182.14,186.44
20/08/2020,359550.1021,1933.8,1.92,27.12,3385.51001,12812.86035,1.3,0.09,183.68,188.48
21/08/2020,362097.679,1934.6,1.8,26.71,3397.159912,12809.07031,1.3,0.09,182.39,186.79
24/08/2020,356025.2311,1927.7,1.81,26.59,3431.280029,12972.87988,1.3,0.09,182.32,186.72
25/08/2020,357435.7853,1911.8,1.81,26.25,3443.620117,13001.99023,1.3,0.09,182.65,187.25
26/08/2020,359077.4137,1940.7,1.81,27.43,3478.72998,13042.54004,1.3,0.09,184.23,188.53
27/08/2020,362176.1276,1921.6,1.81,27.01,3484.550049,13068.80957,1.3,0.08,184.08,188.48
28/08/2020,360306.9863,1964.6,1.815,27.61,3508.01001,13170.95996,1.3,0.09,183.78,188.18
31/08/2020,366955.7725,1967.6,1.813,28.44,3500.310059,13045.59961,1.3,0.09,184.09,188.49
1/9/2020,,1968.2,1.813,28.49,3526.649902,13113.74023,1.4,0.09,,
2/9/2020,365896.6117,1934.4,1.876,27.25,3580.840088,13276.74023,1.4,0.09,183.83,188.13
3/9/2020,361496.5905,1927.6,1.81,26.74,3455.060059,12966.13965,1.4,0.09,183.07,187.47
4/9/2020,359288.566,1923.9,1.874,26.58,3426.959961,12966.13965,1.4,0.09,183.04,187.44
7/9/2020,359016.9101,1944.4176,1.8372,27.5,3497.964014,13073.67187,1.4,0.09,183,187.3
8/9/2020,355980.3416,1933,1.8,26.86,3331.840088,12688.07031,1.4,0.09,182.44,186.84
9/9/2020,355512.5661,1944.7,1.7,26.95,3398.959961,12885.79981,1.4,0.09,182.1,186.5
10/9/2020,358691.2271,1954.2,1.75,27.16,3339.189941,12706.69043,1.4,0.09,182.16,186.56
11/9/2020,359424.209,1937.8,1.75,26.74,3340.969971,12773.04004,1.4,0.09,182.42,186.82
14/09/2020,359767.4482,1953.1,1.75,27.23,3383.540039,12932.69043,1.4,0.09,182.21,186.61
15/09/2020,361951.2417,1956.3,1.75,27.35,3401.199951,12967.17969,1.4,0.09,182.14,186.54
16/09/2020,361131.4413,1960.2,1.74,27.35,3385.48999,12997.86035,1.4,0.09,182.21,186.61
17/09/2020,360234.7217,1940,1.707,26.99,3357.01001,12948.4502,1.4,0.09,182.72,187.12
18/09/2020,361065.172,1952.1,1.72,27.03,3319.469971,12833.57031,1.4,0.09,182.82,187.18
21/09/2020,362202.4838,1901.2,1.77,24.3,3281.060059,12833.57031,1.4,0.09,183.22,187.58
22/09/2020,354121.8279,1898.6,1.82,24.44,3315.570068,12602.54004,1.4,0.09,183.18,187.54
23/09/2020,352531.2521,1859.9,1.71,23.01,3236.919922,12359.16016,1.4,0.09,182.97,187.33
24/09/2020,344693.9143,1868.3,1.71,23.12,3246.590088,12365.54004,1.4,0.09,182.83,187.13
25/09/2020,345306.5693,1857.7,1.72,23.02,3298.459961,12485.37988,1.4,0.09,182.94,187.3
28/09/2020,344622.7254,1872.8,1.742,23.53,3351.600098,12677.54004,1.4,0.09,183.08,187.4
29/09/2020,349517.4288,1894.3,1.742,24.38,3335.469971,12602.63965,1.4,0.09,183.18,187.5
30/09/2020,351689.5727,1887.5,1.7,23.43,3363,12701.88965,1.4,0.09,183,187.32
1/10/2020,,1908.4,1.63,24.19,3380.800049,12726.83984,1.2,0.09,,
2/10/2020,350942.1428,1900.2,1.65,23.97,3348.419922,12749.79004,1.2,0.09,182.89,187.21
5/10/2020,350354.334,1912.5,1.65,24.5,3408.600098,12949.65039,1.2,0.09,182.43,186.75
6/10/2020,352998.2169,1901.1,1.45,23.87,3360.969971,12837.87988,1.2,0.09,182.51,186.81
7/10/2020,347324.5254,1883.6,1.46,23.85,3419.439941,13042.33008,1.2,0.09,182.43,186.75
8/10/2020,348061.4133,1888.6,1.529,23.84,3446.830078,13190.58008,1.2,0.09,182.17,186.49
9/10/2020,351053.5794,1919.5,1.64,25.07,3477.139893,13252.62012,1.2,0.09,182.02,186.34
12/10/2020,354776.8523,1922.5,1.54,25.23,3534.219971,13324.87012,1.2,0.09,182.03,186.35
13/10/2020,352300.1725,1888.5,1.57,24.09,3511.929932,13211.9502,1.2,0.09,182.03,186.35
14/10/2020,348899.8728,1901.3,1.41,24.36,3488.669922,13143.16016,1.2,0.09,182.14,186.46
15/10/2020,350298.5918,1903.2,1.44,24.19,3483.340088,13137.25,1.2,0.09,182.58,186.88
16/10/2020,352266.3242,1900.8,1.458,24.37,3483.810059,13169.32031,1.2,0.09,182.38,186.7
19/10/2020,350428.8328,1906.4,1.44,24.66,3426.919922,13018.50977,1.2,0.09,182.1,186.42
20/10/2020,350177.5135,1910.4,1.44,24.94,3443.120117,13092.16016,1.2,0.09,182.16,186.48
21/10/2020,353882.2321,1924.6,1.415,25.2,3435.560059,13040.12988,1.2,0.09,182.34,186.66
22/10/2020,352742.5775,1901.1,1.415,24.67,3453.48999,13145.91992,1.2,0.09,182.14,186.44
23/10/2020,351277.1657,1902,1.38,24.63,3465.389893,13199.86035,1.2,0.09,182.19,186.49
26/10/2020,350615.4279,1902.7,1.32,24.38,3400.969971,12936.38965,1.2,0.09,182.1,186.4
27/10/2020,351997.5891,1908.8,1.33,24.53,3390.679932,12817.87012,1.2,0.09,182.16,186.46
28/10/2020,351447.6432,1876.2,1.4,23.32,3271.030029,12415.41992,1.2,0.09,182.14,186.46
29/10/2020,346177.056,1865.6,1.41,23.34,3310.110107,12502.29004,1.2,0.09,182.13,186.45
30/10/2020,,1877.4,1.44,23.62,3269.959961,12429.33008,1.2,0.09,,
2/11/2020,346729.4339,1890.4,1.47,24.01,3310.23999,12662.16992,1.2,0.09,182.12,186.44
3/11/2020,349605.4665,1908.5,1.44,24.31,3369.159912,12877.4502,1.2,0.09,182.29,186.61
4/11/2020,349079.0088,1894.6,1.44,23.86,3443.439941,12978.9502,1.2,0.09,182.25,186.55
5/11/2020,351550.1411,1945.3,1.5,25.17,3510.449951,13199.12012,1.2,0.09,182.25,186.57
6/11/2020,358166.0304,1950.3,1.336,25.65,3509.439941,13218.66992,1.2,0.09,182.33,186.63
9/11/2020,360728.6569,1853.2,1.46,23.68,3550.5,13611.65039,1.2,0.09,182.32,186.64
10/11/2020,346220.9551,1875.4,1.28,24.45,3545.530029,13707.99023,1.2,0.09,182.34,186.66
11/11/2020,347059.5479,1860.7,1.43,24.25,3572.659912,13724.78027,1.2,0.09,182.35,186.65
12/11/2020,344995.2137,1872.6,1.43,24.29,3537.01001,13551.46973,1.2,0.09,182.4,186.7
13/11/2020,346823.0905,1885.7,1.45,24.76,3585.149902,13761.32031,1.2,0.09,182.4,186.7
16/11/2020,350140.7714,1887.3,1.479,24.79,3626.909912,13982.19043,1.2,0.09,182.5,186.8
17/11/2020,349696.2735,1884.5,1.68,24.64,3609.530029,13949.09961,1.2,0.09,183.01,187.31
18/11/2020,347507.5315,1873.5,1.585,24.43,3567.790039,13808.65039,1.2,0.09,183,187.32
19/11/2020,346081.0073,1861.1,1.65,24.03,3581.870117,13863.23047,1.2,0.08,182.51,186.83
20/11/2020,344095.1126,1872.6,1.68,24.35,3557.540039,13827,1.2,0.08,182.91,187.11
23/11/2020,346492.5679,1837.8,1.6,23.62,3577.590088,13998.24023,1.2,0.08,183.33,187.53
24/11/2020,338752.0146,1804.8,1.58,23.29,3635.409912,14249.5,1.2,0.08,183.17,187.39
25/11/2020,335601.81,1805.7,1.61,23.36,3629.649902,14191.58008,1.2,0.08,183.54,187.76
26/11/2020,335906.0538,1800.6656,1.624,23.73,3596.412012,14025.91016,1.2,0.08,183.58,187.78
27/11/2020,335171.7382,1781.9,1.61,22.55,3638.350098,14198.5,1.2,0.08,183.02,187.24
30/11/2020,329385.2693,1775.7,1.61,22.53,3621.629883,14006.45996,1.2,0.09,183.33,187.55
1/12/2020,331029.641,1814.1,1.5,24.03,3662.449951,14146.63965,1.4,0.09,183.66,187.88
2/12/2020,336530.848,1825.7,1.55,24.02,3669.01001,14188.24023,1.4,0.09,183.79,187.99
3/12/2020,341606.7077,1836.8,1.55,24.09,3666.719971,14217.17969,1.4,0.09,184.26,188.66
4/12/2020,343381.0764,1835.9,1.51,24.2,3699.120117,14417.33008,1.4,0.09,183.9,188.3
7/12/2020,341026.9103,1861.8,1.492,24.74,3691.959961,14354.96973,1.4,0.09,183.77,188.19
8/12/2020,347420.2748,1870.8,1.49,24.68,3702.25,14402.16992,1.4,0.09,184.1,188.52
9/12/2020,347670.0502,1834.6,1.502,23.93,3672.820068,14374.08008,1.4,0.09,184.14,188.54
10/12/2020,342385.7552,1833.6,1.458,24.03,3668.100098,14394.33984,1.4,0.09,183.64,188.06
11/12/2020,341764.3291,1839.8,1.505,24.03,3663.459961,14355.29004,1.4,0.09,183.72,188.14
14/12/2020,341727.1109,1828.7,1.55,23.99,3647.48999,14214.92969,1.4,0.09,184.57,188.97
15/12/2020,342144.925,1852.3,1.54,24.58,3694.620117,14402.32031,1.4,0.09,185.1,189.52
16/12/2020,348446.1946,1856.1,1.58,24.99,3701.169922,14408.94043,1.4,0.09,185.23,189.83
17/12/2020,350395.3104,1887.2,1.6,26.1,3722.47998,14516.73047,1.4,0.09,186.13,190.53
18/12/2020,353176.4086,1885.7,1.55,25.95,3709.409912,14467.82031,1.4,0.09,185.41,190.13
21/12/2020,356078.2977,1879.2,1.62,26.28,3694.919922,14378.84961,1.4,0.09,185.95,190.37
22/12/2020,353068.3925,1866.6,1.55,25.43,3687.26001,14321.33984,1.4,0.09,186.8,191.2
23/12/2020,352739.6245,1874.7,1.56,25.82,3690.01001,14398.62012,1.4,0.09,188.01,193.05
24/12/2020,357381.1793,1879.9,1.56,25.81,3703.060059,14382.5,1.4,0.09,189.08,194.66
25/12/2020,,1885.729965,1.568,25.858,3696.931983,14389.82598,1.4,0.09,,
28/12/2020,361072.6209,1877.2,1.575,26.46,3735.360107,14405.76953,1.4,0.09,186.7,192.1
29/12/2020,,1879.7,1.56,26.14,3727.040039,14397.91992,1.4,0.09,,
30/12/2020,353921.5596,1891,1.57,26.49,3732.040039,14477.48047,1.4,0.09,185.2,190.02
31/12/2020,353596.7825,1893.1,1.6,26.33,3756.070068,14524.79981,1.4,0.09,184.12,189.18
1/1/2021,352000.196,1927.9576,1.5746,26.2556,3729.488447,14439.15914,1.4,0.09,184.98,189.8
4/1/2021,355430.6336,1944.7,1.585,27.28,3700.649902,14376.7002,1.4,0.09,184.82,189.88
5/1/2021,358687.25,1952.7,1.6,27.57,3726.860107,14536.53027,1.4,0.09,187.6,191.9
6/1/2021,360408.675,1906.9,1.61,26.97,3748.139893,14788.83984,1.4,0.09,187.54,191.96
7/1/2021,354597.7418,1912.3,1.6,27.2,3803.790039,14928.75,1.4,0.09,187.1,191.77
8/1/2021,354554.4975,1834.1,1.6,24.58,3824.679932,14966.83008,1.4,0.09,186.28,190.98
11/1/2021,343760.6994,1849.6,1.504,25.24,3799.610107,14937.95996,1.4,0.09,188.05,192.47
12/1/2021,345659.215,1842.9,1.565,25.38,3801.189941,15010.29004,1.4,0.09,188.49,193.65
13/01/2021,348062.6283,1853.6,1.58,25.52,3809.840088,14983.61035,1.4,0.09,190.33,194.07
14/01/2021,,1850.3,1.56,25.75,3795.540039,15044.37988,1.4,0.09,,
15/01/2021,353898.7153,1829.3,1.49,24.83,3768.25,14894.16992,1.4,0.09,190.77,196.05
18/01/2021,352372.9886,1854.7016,1.5398,25.344,3794.886035,14974.08203,1.4,0.09,191.6475,196.0262
19/01/2021,356382.8256,1839.5,1.501,25.28,3798.909912,14987.33984,1.4,0.09,190.89,196.05
20/01/2021,359976.9641,1865.9,1.45,25.73,3851.850098,15097.28027,1.4,0.09,192.8513,198.2647
21/01/2021,364045.3203,1865.3,1.5,25.82,3853.070068,15019.04981,1.4,0.08,193.16,197.68
22/01/2021,366219.6806,1855.7,1.56,25.52,3841.469971,14951.83984,1.4,0.08,194.3125,199.1875
25/01/2021,365157.4855,1854.9,1.45,25.45,3855.360107,14935.29004,1.4,0.08,194.19,199.65
26/01/2021,364576.7482,1850.7,1.57,25.53,3849.620117,14867.37012,1.4,0.08,192.4,198.8
27/01/2021,361385.842,1844.9,1.512,25.38,3750.77002,14487.73047,1.4,0.08,193.1921,198.2435
28/01/2021,,1837.9,1.57,25.91,3787.379883,14669.51953,1.4,0.07,,
29/01/2021,358336.6826,1847.3,1.45,26.9,3714.23999,14397.2002,1.4,0.07,189.6615,194.4435
1/2/2021,354643.8128,1860.8,1.55,29.4,3773.860107,14596.17969,1.7,0.08,188.63,193.17
2/2/2021,358623.5823,1830.5,1.39,26.38,3826.310059,14768.58008,1.7,0.08,190.4,195.5
3/2/2021,357802.4655,1832.2,1.455,26.88,3830.169922,14839.05957,1.7,0.08,192.32,197.62
4/2/2021,,1788.9,1.38,26.22,3871.73999,14975.42969,1.7,0.08,,
5/2/2021,349278.2958,1810.9,1.485,27.01,3886.830078,15069.59961,1.7,0.08,191.59,196.03
8/2/2021,350904.9914,1831.9,1.435,27.57,3915.590088,15226.61035,1.7,0.07,191.967,196.5069
9/2/2021,357705.2093,1835.3,1.5,27.4,3911.22998,15244.40039,1.7,0.08,192.57,196.81
10/2/2021,357391.5722,1840.6,1.45,27.07,3909.879883,15273.90039,1.7,0.08,192.23,197.45
11/2/2021,357305.2525,1824.9,1.42,27.04,3916.379883,15297.08984,1.7,0.08,193.537,198.668
12/2/2021,354527.9269,1821.6,1.56,27.32,3934.830078,15369.59961,1.7,0.08,191.2395,196.3655
15/02/2021,354016.7798,1782.056,1.473,27.28,3917.581982,15282.32012,1.7,0.08,192.79,197.03
16/02/2021,354025.5085,1797.2,1.5,27.32,3932.590088,15423.01953,1.7,0.08,193.2575,197.9775
17/02/2021,349422.2486,1771.1,1.5,27.31,3931.330078,15402.58984,1.7,0.08,193.6565,198.9485
18/02/2021,347241.2108,1773.4,1.5,27.08,3913.969971,15290.63965,1.7,0.07,193.3913,198.3847
19/02/2021,344425.6283,1775.8,1.48,27.25,3906.709961,15362.69043,1.7,0.07,193.58,198.58
22/02/2021,347926.554,1806.7,1.51,28.08,3876.5,15340.46973,1.7,0.07,193.13,197.53
23/02/2021,352290.9747,1804.4,1.49,27.69,3881.370117,15359.12988,1.7,0.07,191.19,195.93
24/02/2021,351890.4773,1796.4,1.5,27.86,3925.429932,15539.41992,1.7,0.07,192,196.4
25/02/2021,349239.8511,1774.4,1.5,27.64,3829.340088,15206.66992,1.7,0.07,192.88,196.62
26/02/2021,,1728.1,1.56,26.4,3811.149902,15010.46973,1.7,0.07,,
1/3/2021,339084.6911,1722.5,1.56,26.65,3901.820068,15327.76953,2.6,0.07,192.01,197.05
2/3/2021,333644.3275,1733.1,1.51,26.85,3870.290039,15277.01953,2.6,0.07,192.49,197.32
3/3/2021,338912.4097,1715.3,1.47,26.36,3819.719971,15199.19043,2.6,0.07,193.99,198.32
4/3/2021,334643.5678,1700.2,1.45,25.43,3768.469971,14959.41016,2.6,0.07,193.94,198.27
5/3/2021,331017.2461,1698,1.45,25.26,3841.939941,15251.83008,2.6,0.07,194.01,198.34
8/3/2021,334753.6725,1677.7,1.58,25.24,3821.350098,15288.37988,2.6,0.07,194.046,198.576
9/3/2021,330169.1975,1716.6,1.477,26.15,3875.439941,15375.62988,2.6,0.07,194.354,198.682
10/3/2021,335505.3575,1721.5,1.5,26.1,3898.810059,15521.83984,2.6,0.07,194.374,198.662
11/3/2021,,1722.3,1.5,26.16,3939.340088,15648,2.6,0.07,,
12/3/2021,338545.3146,1719.5,1.57,25.88,3943.340088,15715.20996,2.6,0.07,194.444,198.874
15/03/2021,338400.3333,1728.9,1.59,26.25,3968.939941,15775.5,2.6,0.07,194.428,198.964
16/03/2021,340740.5094,1730.6,1.5,25.97,3962.709961,15669.29981,2.6,0.07,195.28,200.06
17/03/2021,344029.6749,1726.8,1.5,26.03,3974.120117,15731.15039,2.6,0.07,197.58,201.75
18/03/2021,346092.3345,1732.2,1.5,26.32,3915.459961,15589.08984,2.6,0.07,195.3045,201.5005
19/03/2021,344865.5196,1741.4,1.44,26.29,3913.100098,15562.25977,2.6,0.07,195.28,200.19
22/03/2021,343119.1253,1737.8,1.4,25.74,3940.590088,15551.55957,2.6,0.07,195.3773,200.0401
23/03/2021,342626.4075,1724.7,1.5,25.2,3910.52002,15346.53027,2.6,0.07,196.3948,200.8635
24/03/2021,344406.5435,1732.9,1.49,25.2,3889.139893,15276.55957,2.6,0.07,196.9248,201.1935
25/03/2021,343449.81,1724.9,1.52,25.02,3909.52002,15410.37012,2.6,0.07,196.41,201.01
26/03/2021,342722.1651,1732.2,1.52,25.09,3974.540039,15682.54004,2.6,0.07,196.72,201.6
29/03/2021,343309.5833,1712.1,1.52,24.75,3971.090088,15611.87988,2.6,0.07,197.28,201.77
30/03/2021,340839.8238,1683.9,1.52,24.12,3958.550049,15626.11035,2.6,0.07,196.83,201.93
31/03/2021,334621.1861,1713.8,1.52,24.52,3972.889893,15601.74023,2.6,0.06,197.62,202.04
1/4/2021,340552.5789,1726.5,1.51,24.93,4019.870117,15751.7002,4.2,0.07,197,202.1
2/4/2021,,1738.3536,1.518,24.682,3979.388037,15654.79414,4.2,0.07,,
5/4/2021,344128.2281,1727,1.449,24.76,4077.909912,15870.33984,4.2,0.07,197.25,201.95
6/4/2021,346337.5363,1741.5,1.45,25.21,4073.939941,15877.95996,4.2,0.07,198,202.7
7/4/2021,345640.8392,1740.1,1.461,25.23,4079.949951,15838.84961,4.2,0.07,198.56,202.88
8/4/2021,347090.9294,1756.8,1.381,25.57,4097.169922,15886.55957,4.2,0.07,199.21,203.5
9/4/2021,350478.761,1743.3,1.471,25.31,4128.799805,15956.37012,4.2,0.07,199.04,203.59
12/4/2021,347700.4644,1731.2,1.45,24.85,4127.990234,15977.45996,4.2,0.07,199.15,203.73
13/04/2021,,1746.2,1.38,25.42,4141.589844,15962.33984,4.2,0.07,,
14/04/2021,,1734.9,1.38,25.51,4124.660156,16000.15039,4.2,0.07,,
15/04/2021,347189,1765.4,1.343,25.96,4170.419922,16116.84961,4.2,0.07,199.808,204.628
16/04/2021,352003.8571,1779,1.357,26.1,4185.470215,16186.29004,4.2,0.07,195.72,201.28
19/04/2021,345535.9567,1769.4,1.27,25.83,4163.259766,16107.55957,4.2,0.07,187.93,191.97
20/04/2021,339685.9922,1777.3,1.3,25.83,4134.939941,15944.61035,4.2,0.07,190.2905,195.2145
21/04/2021,341737.1828,1792.3,1.37,26.57,4173.419922,16121.61035,4.2,0.07,195.1,200.9
22/04/2021,344571.84,1781.2,1.34,26.17,4134.97998,16030.62012,4.2,0.07,193.4075,199.3925
23/04/2021,343222.3454,1777,1.34,26.08,4180.169922,16206,4.2,0.07,192.5105,198.4895
26/04/2021,,1779.2,1.39,26.21,4187.620117,16241.20996,4.2,0.07,,
27/04/2021,350522.0125,1778,1.337,26.41,4186.720215,16273.30957,4.2,0.07,194.3865,199.4185
28/04/2021,349949.2625,1773.2,1.33,26.08,4183.180176,16322.12988,4.2,0.07,194.86,199.52
29/04/2021,357042.1388,1768.1,1.27,26.05,4211.470215,16376,4.2,0.06,196.11,199.87
30/04/2021,352778.2958,1767.3,1.3,25.85,4181.169922,16219.33008,4.2,0.05,195.91,199.87
3/5/2021,353235.3382,1791.4,1.264,26.94,4192.660156,16325.24023,5,0.06,195.73,199.89
4/5/2021,357619.5197,1775.8,1.28,26.54,4164.660156,16289.26953,5,0.06,195.18,199.93
5/5/2021,355431.8713,1784.1,1.28,26.5,4167.589844,16348.41016,5,0.06,195.0848,199.941
6/5/2021,356564.2146,1815.5,1.29,27.46,4201.620117,16459.59961,5,0.06,196.7723,201.8788
7/5/2021,362343.1422,1831.1,1.31,27.46,4232.600098,16590.42969,5,0.06,197.5503,201.8988
10/5/2021,365444.3447,1837.5,1.28,27.48,4188.430176,16516.83008,5,0.06,197.598,201.948
11/5/2021,366459.5435,1835.9,1.278,27.66,4152.100098,16355.62012,5,0.06,197.598,201.948
12/5/2021,365269.0623,1822.6,1.29,27.23,4063.040039,16042.96973,5,0.06,197.818,201.948
13/05/2021,363497.9775,1823.8,1.42,27.04,4112.5,16181.62988,5,0.06,197.3841,202.282
14/05/2021,,1837.9,1.26,27.35,4173.850098,16415.35938,5,0.06,,
17/05/2021,369107.9175,1867.5,1.26,28.26,4163.290039,16422.96094,5,0.06,197.5023,202.8977
18/05/2021,373831.0075,1867.8,1.26,28.31,4127.830078,16337.73047,5,0.06,198.2691,202.8494
19/05/2021,372745.9445,1881.3,1.386,28.01,4115.680176,16233.32031,5,0.06,198.2989,202.8796
20/05/2021,373837.0836,1881.8,1.371,28.05,4159.120117,16350.4502,5,0.06,198.1789,202.8796
21/05/2021,374243.7845,1876.7,1.426,27.47,4155.859863,16375,5,0.06,198.2989,202.8796
24/05/2021,376610.5198,1884.6,1.42,27.89,4197.049805,16464.68945,5,0.06,197.9103,202.8896
25/05/2021,374205.8588,1898.1,1.44,28.04,4188.129883,16390.18945,5,0.06,198.0303,202.8896
26/05/2021,,1901.3,1.42,27.85,4195.990234,16451.96094,5,0.06,,
27/05/2021,,1895.7,1.45,27.92,4200.879883,16531.94922,5,0.06,,
28/05/2021,378189.2269,1902.5,1.49,27.99,4204.109863,16555.66016,5,0.05,197.9103,202.8896
31/05/2021,380914.3275,1892.9664,1.444,27.938,4197.231934,16478.88984,5,0.05,197.9103,202.8896
1/6/2021,381608.5875,1902.9,1.47,28.08,4202.040039,16643.32031,5.4,0.06,198.0283,202.8877
2/6/2021,378929.3025,1907.5,1.45,28.19,4208.120117,16673.96094,5.4,0.06,197.9103,202.8896
3/6/2021,380329.1456,1871.2,1.45,27.46,4192.850098,16632.33984,5.4,0.06,197.8103,202.8896
4/6/2021,372008.7218,1889.8,1.53,27.88,4229.890137,16708.74023,5.4,0.06,198.1303,202.8896
7/6/2021,376683.3546,1896.8,1.51,28,4226.52002,16709.30078,5.4,0.06,197.8103,202.8896
8/6/2021,378980.1725,1892.2,1.5,27.72,4227.259766,16685.48047,5.4,0.06,197.9283,202.8877
9/6/2021,378137.8396,1893.2,1.5,27.99,4219.549805,16620,5.4,0.06,197.9103,202.8896
10/6/2021,376639.0436,1894.2,1.5,28.01,4239.180176,16651.42969,5.4,0.06,197.9103,202.8896
11/6/2021,379544.7112,1877.4,1.5,28.13,4247.439941,16694.92969,5.4,0.06,198.1303,202.8896
14/06/2021,372951.8535,1864,1.45,28.02,4255.149902,16662.41992,5.4,0.06,198.1103,202.8896
15/06/2021,371487.9525,1854.5,1.45,27.68,4246.589844,16655.81055,5.4,0.06,197.9303,202.8896
16/06/2021,370516.609,1859.5,1.47,27.8,4223.700195,16542.75977,5.4,0.06,197.9303,202.8896
17/06/2021,364301.6535,1773.8,1.502,25.84,4221.859863,16411.65039,5.4,0.1,198.0303,202.8896
18/06/2021,356490.5659,1767.9,1.45,25.96,4166.450195,16143.9502,5.4,0.1,198.0303,202.8896
21/06/2021,354655.9585,1781.8,1.55,26.01,4224.790039,16411.98047,5.4,0.1,197.9103,202.8896
